date,task_dir,episode,task,target_shape,inserted_shape,target_side,placement_side,target_center_x,target_center_y,insert_x,insert_y,scale,rotation_deg,brightness,blur_sigma,selection_mode,asset,original_input_video,output_video,metadata_json,debug_dir,seed,video_width,video_height,fps,frames,valid_placements,final_safe_area
0805,erase_circle,erase_the_circle_0805-185025,erase the circle,circle,rectangle,bottom,top,438.0,544.5,294,9,0.8207384456495211,-5.600295266506789,0.9944096385508282,0.4255841329238738,safe_fallback,assets/rectangle/087_erase_the_rectangle_0813-182555.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_circle_0805-185025\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_circle/rectangle/erase_the_circle_0805-185025/augmented.mp4,0805/erase_circle/rectangle/erase_the_circle_0805-185025/placement_metadata.json,0805/erase_circle/rectangle/erase_the_circle_0805-185025/debug,1617353709,1280,720,30.0,716,7,48177
0805,erase_circle,erase_the_circle_0805-185133,erase the circle,circle,rectangle,top,bottom,412.5,95.0,342,428,0.9276561315295399,-6.775971455052259,0.8935186716934865,0.7698646482837677,safe_fallback,assets/rectangle/002_erase_the_rectangle_0727-120407.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_circle_0805-185133\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_circle/rectangle/erase_the_circle_0805-185133/augmented.mp4,0805/erase_circle/rectangle/erase_the_circle_0805-185133/placement_metadata.json,0805/erase_circle/rectangle/erase_the_circle_0805-185133/debug,909542343,1280,720,30.0,667,13860,104101
0805,erase_circle,erase_the_circle_0805-185457,erase the circle,circle,triangle,top,bottom,323.0,114.0,346,399,1.025623821669682,-9.805752835634955,0.9368599549330194,0.5773435585815457,safe_fallback,assets/triangle/058_erase_the_triangle_0805-182327.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_circle_0805-185457\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_circle/triangle/erase_the_circle_0805-185457/augmented.mp4,0805/erase_circle/triangle/erase_the_circle_0805-185457/placement_metadata.json,0805/erase_circle/triangle/erase_the_circle_0805-185457/debug,771536031,1280,720,30.0,797,18747,111972
0805,erase_triangle,erase_the_triangle_0805-181350,erase the triangle,triangle,rectangle,bottom,top,356.0,486.0,288,19,0.8167401635042497,-0.5306449095719845,0.9086667290923515,0.37997145172906105,safe_fallback,assets/rectangle/040_erase_the_rectangle_0804-182952.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181350\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181350/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181350/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-181350/debug,1146693068,1280,720,30.0,674,35,46712
0805,erase_triangle,erase_the_triangle_0805-181507,erase the triangle,triangle,circle,top,bottom,319.5,133.5,473,434,0.9601158240739004,-1.519805793502778,1.052438297058572,0.1938115144093212,safe_fallback,assets/circle/038_erase_the_circle_0802-134312.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181507\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181507/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181507/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-181507/debug,568676974,1280,720,30.0,589,27625,111865
0805,erase_triangle,erase_the_triangle_0805-181611,erase the triangle,triangle,circle,bottom,top,448.0,462.0,291,11,0.9303236269523374,7.015541029657328,1.0454515147510286,0.33351625450354905,safe_fallback,assets/circle/086_erase_the_circle_0812-132727.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181611\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181611/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181611/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-181611/debug,708591162,1280,720,30.0,760,5,50615
0805,erase_triangle,erase_the_triangle_0805-181720,erase the triangle,triangle,rectangle,top,bottom,442.5,119.0,288,456,0.9394687979617283,0.7591995404431948,1.091776458116571,0.7450753451155817,safe_fallback,assets/rectangle/028_erase_the_rectangle_0804-181404.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181720\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181720/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181720/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-181720/debug,1895677442,1280,720,30.0,661,21848,99973
0805,erase_triangle,erase_the_triangle_0805-181826,erase the triangle,triangle,rectangle,bottom,top,518.0,460.5,356,13,0.8175425173171265,4.67281196479512,0.9595778816760809,0.1342112679440759,safe_fallback,assets/rectangle/032_erase_the_rectangle_0804-181955.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181826\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181826/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-181826/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-181826/debug,2028133241,1280,720,30.0,556,379,46290
0805,erase_triangle,erase_the_triangle_0805-181925,erase the triangle,triangle,circle,top,bottom,506.5,130.0,288,494,0.9135691921144641,-7.691593644919015,1.0509999820951772,0.520324684229458,safe_fallback,assets/circle/076_erase_the_circle_0811-212055.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-181925\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181925/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-181925/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-181925/debug,214820931,1280,720,30.0,589,25767,105423
0805,erase_triangle,erase_the_triangle_0805-182031,erase the triangle,triangle,circle,bottom,top,350.0,479.0,553,1,0.5114976396090078,0.6444676799521183,1.065847315023753,0.32808945111323146,safe_fallback,assets/circle/063_erase_the_circle_0811-210132.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182031\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-182031/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-182031/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-182031/debug,1079595810,1280,720,30.0,586,7,47186
0805,erase_triangle,erase_the_triangle_0805-182226,erase the triangle,triangle,rectangle,top,bottom,315.5,156.5,288,429,0.9372335026277941,-5.017323859868929,0.9588684364918665,0.24577414788541674,safe_fallback,assets/rectangle/034_erase_the_rectangle_0804-182219.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182226\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182226/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182226/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-182226/debug,1203631912,1280,720,30.0,603,15073,98113
0805,erase_triangle,erase_the_triangle_0805-182327,erase the triangle,triangle,rectangle,bottom,top,442.0,485.0,306,4,0.7539892212976012,2.9656984640039568,1.0257352402516948,0.3978795566371185,safe_fallback,assets/rectangle/019_erase_the_rectangle_0727-130455.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182327\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182327/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182327/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-182327/debug,1666291211,1280,720,30.0,725,66,57117
0805,erase_triangle,erase_the_triangle_0805-182433,erase the triangle,triangle,rectangle,top,bottom,424.5,103.5,468,471,1.008368785914834,-8.149449916802237,1.0699136899026254,0.42595683966158915,safe_fallback,assets/rectangle/026_erase_the_rectangle_0804-181039.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182433\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182433/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182433/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-182433/debug,2105284682,1280,720,30.0,682,14771,99480
0805,erase_triangle,erase_the_triangle_0805-182811,erase the triangle,triangle,rectangle,top,bottom,531.5,110.5,333,416,0.9713698565534273,-8.803217323525715,1.0141052703508024,0.3226224215838772,safe_fallback,assets/rectangle/004_erase_the_rectangle_0727-120733.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182811\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182811/augmented.mp4,0805/erase_triangle/rectangle/erase_the_triangle_0805-182811/placement_metadata.json,0805/erase_triangle/rectangle/erase_the_triangle_0805-182811/debug,494701451,1280,720,30.0,637,18962,112861
0805,erase_triangle,erase_the_triangle_0805-182918,erase the triangle,triangle,circle,bottom,top,320.0,491.0,423,4,0.8209594282989262,7.7494928624593005,0.8686617387586542,0.718877149653619,safe_fallback,assets/circle/035_erase_the_circle_0802-133505.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-182918\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-182918/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-182918/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-182918/debug,766594105,1280,720,30.0,633,93,48832
0805,erase_triangle,erase_the_triangle_0805-183021,erase the triangle,triangle,circle,top,bottom,315.5,134.5,512,453,0.9213919193800317,-0.23856772570015394,0.9266467418779477,0.4410523408775966,safe_fallback,assets/circle/005_erase_the_circle_0726-164049.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-183021\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-183021/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-183021/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-183021/debug,869414994,1280,720,30.0,720,27709,107008
0805,erase_triangle,erase_the_triangle_0805-183131,erase the triangle,triangle,circle,bottom,top,448.0,476.5,594,13,0.8259578505328767,-0.12428841372189048,0.8740769175850586,0.19008054699566623,safe_fallback,assets/circle/088_erase_the_circle_0812-132935.png,C:\Users\user\Downloads\records_0727_0813\0805\erase_the_triangle_0805-183131\videos\observation.images.top\chunk-000\file-000.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-183131/augmented.mp4,0805/erase_triangle/circle/erase_the_triangle_0805-183131/placement_metadata.json,0805/erase_triangle/circle/erase_the_triangle_0805-183131/debug,254327164,1280,720,30.0,819,32,46976
0811,erase_circle,erase_the_circle_0811-210132,erase the circle,circle,triangle,bottom,top,592.5,473.5,288,34,0.8092010004526924,2.6115311160002523,0.8867233713061761,0.13135819951718758,safe_fallback,assets/triangle/024_erase_the_triangle_0802-140614.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210132\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210132/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210132/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210132/debug,690566571,1280,720,30.0,688,2301,64516
0811,erase_circle,erase_the_circle_0811-210236,erase the circle,circle,rectangle,top,bottom,590.5,114.5,342,394,0.9586270616314247,-8.338992699854465,1.0626870386419907,0.4456533063706881,safe_fallback,assets/rectangle/064_erase_the_rectangle_0812-134407.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210236\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-210236/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-210236/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-210236/debug,1544655935,1280,720,30.0,675,28511,115972
0811,erase_circle,erase_the_circle_0811-210340,erase the circle,circle,triangle,top,bottom,343.5,122.5,288,472,0.9079244034936802,-1.9116230121253004,0.8833512883893172,0.32191775515342463,safe_fallback,assets/triangle/077_erase_the_triangle_0811-204916.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210340\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210340/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210340/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210340/debug,137948178,1280,720,30.0,772,17020,112921
0811,erase_circle,erase_the_circle_0811-210449,erase the circle,circle,triangle,bottom,top,375.5,492.0,293,12,0.8185130542701836,3.2185698828226474,1.0022342888837372,0.09772707561332519,safe_fallback,assets/triangle/097_erase_the_triangle_0812-142935.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210449\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210449/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210449/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210449/debug,1016774974,1280,720,30.0,660,193,57779
0811,erase_circle,erase_the_circle_0811-210646,erase the circle,circle,triangle,bottom,top,588.5,457.0,293,3,1.040487546575921,-8.783034073968835,0.9236806795593542,0.22373316149425718,safe_fallback,assets/triangle/022_erase_the_triangle_0802-140354.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210646\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210646/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210646/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210646/debug,1938710881,1280,720,30.0,760,36,65136
0811,erase_circle,erase_the_circle_0811-210755,erase the circle,circle,triangle,top,bottom,561.0,150.0,501,449,0.9895794270365119,1.2177117941138924,0.870407771982694,0.6964194573245759,safe_fallback,assets/triangle/008_erase_the_triangle_0727-113957.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210755\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210755/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210755/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210755/debug,606138972,1280,720,30.0,710,29044,110131
0811,erase_circle,erase_the_circle_0811-210901,erase the circle,circle,triangle,top,bottom,341.5,131.5,288,403,0.9112993477995053,-0.7356637713027716,0.8638088844693864,0.19809089017084008,safe_fallback,assets/triangle/056_erase_the_triangle_0805-182031.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-210901\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210901/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-210901/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-210901/debug,152444843,1280,720,30.0,734,28632,112983
0811,erase_circle,erase_the_circle_0811-211009,erase the circle,circle,rectangle,bottom,top,381.5,508.5,352,14,0.8265633905144638,5.411323356721933,0.9061282636301298,0.19078810446705977,safe_fallback,assets/rectangle/037_erase_the_rectangle_0804-182535.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211009\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211009/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211009/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-211009/debug,243235305,1280,720,30.0,702,797,55314
0811,erase_circle,erase_the_circle_0811-211403,erase the circle,circle,rectangle,top,bottom,335.5,108.0,288,406,1.0016643801830183,1.967706258037671,0.8650443540179563,0.19278883826434115,safe_fallback,assets/rectangle/059_erase_the_rectangle_0811-201631.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211403\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211403/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211403/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-211403/debug,1197311490,1280,720,30.0,719,22747,109570
0811,erase_circle,erase_the_circle_0811-211510,erase the circle,circle,triangle,bottom,top,354.0,579.0,288,19,0.8076589255393678,0.04124824230902746,1.0374797258631574,0.22411961228615374,safe_fallback,assets/triangle/040_erase_the_triangle_0802-143708.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211510\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211510/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211510/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-211510/debug,1676377144,1280,720,30.0,808,130,48903
0811,erase_circle,erase_the_circle_0811-211620,erase the circle,circle,rectangle,bottom,top,580.5,564.0,330,15,0.8491534969458183,-0.7663377840138086,0.9285628868328679,0.06405512717842266,safe_fallback,assets/rectangle/017_erase_the_rectangle_0727-130220.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211620\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211620/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-211620/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-211620/debug,1822642441,1280,720,30.0,799,195,53720
0811,erase_circle,erase_the_circle_0811-211826,erase the circle,circle,triangle,top,bottom,581.0,92.0,339,412,0.9374891394003766,-9.818363912417388,0.9778146318337979,0.32909993207016836,safe_fallback,assets/triangle/084_erase_the_triangle_0812-141238.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211826\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211826/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211826/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-211826/debug,405056502,1280,720,30.0,1090,22017,106423
0811,erase_circle,erase_the_circle_0811-211952,erase the circle,circle,triangle,top,bottom,335.5,103.5,484,411,1.0,0.0,1.0,0.0,source_position,assets/triangle/104_erase_the_triangle_0813-213328.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-211952\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211952/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-211952/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-211952/debug,1698245922,1280,720,30.0,672,32445,115570
0811,erase_circle,erase_the_circle_0811-212055,erase the circle,circle,rectangle,bottom,top,349.0,572.0,311,18,0.9139282844568534,4.480152974889711,1.0070724759943206,0.6776028629655653,safe_fallback,assets/rectangle/047_erase_the_rectangle_0811-195837.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-212055\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-212055/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-212055/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-212055/debug,106546196,1280,720,30.0,793,181,53111
0811,erase_circle,erase_the_circle_0811-212311,erase the circle,circle,rectangle,bottom,top,560.0,569.0,288,11,0.8229781680027487,-4.447576366434868,1.0506630098656438,0.7447345440199968,safe_fallback,assets/rectangle/023_erase_the_rectangle_0804-180705.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-212311\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-212311/augmented.mp4,0811/erase_circle/rectangle/erase_the_circle_0811-212311/placement_metadata.json,0811/erase_circle/rectangle/erase_the_circle_0811-212311/debug,1804895564,1280,720,30.0,732,16,57888
0811,erase_circle,erase_the_circle_0811-212601,erase the circle,circle,triangle,top,bottom,561.5,100.5,344,417,0.9025209788272708,1.0310965652479336,1.0772376313974714,0.2647865560057549,safe_fallback,assets/triangle/083_erase_the_triangle_0812-141140.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_circle_0811-212601\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_circle/triangle/erase_the_circle_0811-212601/augmented.mp4,0811/erase_circle/triangle/erase_the_circle_0811-212601/placement_metadata.json,0811/erase_circle/triangle/erase_the_circle_0811-212601/debug,1736301400,1280,720,30.0,763,27468,110441
0811,erase_rectangle,erase_the_rectangle_0811-195837,erase the rectangle,rectangle,circle,top,bottom,512.0,138.5,466,429,1.0,0.0,1.0,0.0,source_position,assets/circle/058_erase_the_circle_0805-184814.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-195837\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-195837/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-195837/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-195837/debug,718213688,1280,720,30.0,878,23227,116692
0811,erase_rectangle,erase_the_rectangle_0811-195957,erase the rectangle,rectangle,circle,top,bottom,338.0,128.0,333,399,0.9587720316420826,5.723853676696148,1.094516459239665,0.144045532258367,safe_fallback,assets/circle/041_erase_the_circle_0802-135317.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-195957\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-195957/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-195957/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-195957/debug,1582238186,1280,720,30.0,1019,29385,115075
0811,erase_rectangle,erase_the_rectangle_0811-200158,erase the rectangle,rectangle,circle,bottom,top,404.0,460.5,368,11,0.933748888684821,-6.67574807310314,1.0542019148329453,0.12480986162182504,safe_fallback,assets/circle/024_erase_the_circle_0802-131058.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200158\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200158/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200158/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-200158/debug,2035096964,1280,720,30.0,971,429,61406
0811,erase_rectangle,erase_the_rectangle_0811-200322,erase the rectangle,rectangle,circle,bottom,top,568.5,450.0,288,10,0.9526318303603449,-7.698093166216391,1.024021086857538,0.7315007873578019,safe_fallback,assets/circle/031_erase_the_circle_0802-132838.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200322\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200322/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200322/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-200322/debug,1837126996,1280,720,30.0,868,1,63821
0811,erase_rectangle,erase_the_rectangle_0811-200442,erase the rectangle,rectangle,circle,bottom,top,410.0,479.5,311,13,0.9247980971037357,-6.2718363501857315,1.0502403356146046,0.00012189538781912646,safe_fallback,assets/circle/011_erase_the_circle_0726-170001.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200442\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200442/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200442/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-200442/debug,879448123,1280,720,30.0,883,96,57990
0811,erase_rectangle,erase_the_rectangle_0811-200557,erase the rectangle,rectangle,triangle,bottom,top,574.5,464.5,288,25,0.9298378071593318,3.3124708446801083,0.9550294655467725,0.7996443005644147,safe_fallback,assets/triangle/047_erase_the_triangle_0802-144629.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200557\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200557/augmented.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200557/placement_metadata.json,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200557/debug,883945873,1280,720,30.0,881,37,69509
0811,erase_rectangle,erase_the_rectangle_0811-200713,erase the rectangle,rectangle,triangle,top,bottom,562.0,144.0,288,490,0.9258486019066431,5.176566520589702,0.872577622980352,0.2800164054387156,safe_fallback,assets/triangle/073_erase_the_triangle_0811-204101.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200713\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200713/augmented.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200713/placement_metadata.json,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200713/debug,2054569680,1280,720,30.0,867,21182,107849
0811,erase_rectangle,erase_the_rectangle_0811-200827,erase the rectangle,rectangle,triangle,top,bottom,360.0,139.5,347,424,0.9126308105083649,-1.0397077524059597,0.9704217885491817,0.14740339589786774,safe_fallback,assets/triangle/080_erase_the_triangle_0812-140840.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200827\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200827/augmented.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200827/placement_metadata.json,0811/erase_rectangle/triangle/erase_the_rectangle_0811-200827/debug,662011207,1280,720,30.0,868,22619,109853
0811,erase_rectangle,erase_the_rectangle_0811-200954,erase the rectangle,rectangle,circle,bottom,top,368.0,473.5,344,11,0.8317903827819381,5.446424582662139,0.8866003709750255,0.10183901501035564,safe_fallback,assets/circle/016_erase_the_circle_0727-111340.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-200954\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200954/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-200954/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-200954/debug,1289447926,1280,720,30.0,689,849,61637
0811,erase_rectangle,erase_the_rectangle_0811-201149,erase the rectangle,rectangle,triangle,bottom,top,559.5,474.0,288,21,0.9084626338501745,-3.004324772138731,1.0409061103883144,0.5445173657523547,safe_fallback,assets/triangle/030_erase_the_triangle_0802-142006.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-201149\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-201149/augmented.mp4,0811/erase_rectangle/triangle/erase_the_rectangle_0811-201149/placement_metadata.json,0811/erase_rectangle/triangle/erase_the_rectangle_0811-201149/debug,1041608048,1280,720,30.0,751,28,61477
0811,erase_rectangle,erase_the_rectangle_0811-201351,erase the rectangle,rectangle,circle,top,bottom,556.0,108.5,355,406,0.9145956075105023,-4.967957966076389,1.0056481416507779,0.006330525425828882,safe_fallback,assets/circle/045_erase_the_circle_0802-135912.png,C:\Users\user\Downloads\records_0727_0813\0811\erase_the_rectangle_0811-201351\videos\observation.images.top\chunk-000\file-000.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-201351/augmented.mp4,0811/erase_rectangle/circle/erase_the_rectangle_0811-201351/placement_metadata.json,0811/erase_rectangle/circle/erase_the_rectangle_0811-201351/debug,466089999,1280,720,30.0,910,27268,112691
