asset_path,shape,source_center_x,source_center_y,source_width,source_height,source_x,source_y,manifest,final_source_kind
triangle/018_erase_the_triangle_0727-115747.png,triangle,402,117.5,104,145,332,27,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/019_erase_the_triangle_0727-115901.png,triangle,406.5,129.5,105,129,336,47,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/020_erase_the_triangle_0727-120025.png,triangle,420,136,110,130,347,53,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/021_erase_the_triangle_0802-140242.png,triangle,439,472.5,92,113,375,398,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/022_erase_the_triangle_0802-140354.png,triangle,422.5,121.5,91,125,359,41,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/023_erase_the_triangle_0802-140502.png,triangle,334.5,460.5,87,107,273,389,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/024_erase_the_triangle_0802-140614.png,triangle,313,136.5,100,113,245,62,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/025_erase_the_triangle_0802-140722.png,triangle,548,464,94,124,483,384,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/026_erase_the_triangle_0802-140827.png,triangle,510,132.5,90,105,447,62,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/027_erase_the_triangle_0802-140935.png,triangle,448,498.5,108,115,376,423,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/028_erase_the_triangle_0802-141044.png,triangle,427,134.5,100,117,359,58,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/029_erase_the_triangle_0802-141851.png,triangle,320.5,472.5,105,129,250,390,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/030_erase_the_triangle_0802-142006.png,triangle,308,158.5,100,127,240,77,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/031_erase_the_triangle_0802-142116.png,triangle,534.5,476.5,93,121,470,398,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/032_erase_the_triangle_0802-142225.png,triangle,524,142.5,96,111,458,69,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/033_erase_the_triangle_0802-142338.png,triangle,429.5,468,103,118,360,391,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/034_erase_the_triangle_0802-142550.png,triangle,402.5,135,85,114,342,60,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/035_erase_the_triangle_0802-142707.png,triangle,321,468,90,106,258,397,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/036_erase_the_triangle_0802-142815.png,triangle,302.5,155.5,97,117,236,79,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/037_erase_the_triangle_0802-143049.png,triangle,545.5,492.5,93,107,481,421,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/038_erase_the_triangle_0802-143457.png,triangle,418.5,449.5,95,109,353,377,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/039_erase_the_triangle_0802-143602.png,triangle,411,145.5,96,105,345,75,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/040_erase_the_triangle_0802-143708.png,triangle,335,470,102,106,266,399,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/041_erase_the_triangle_0802-143815.png,triangle,296,146,88,116,234,70,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/043_erase_the_triangle_0802-144141.png,triangle,523.5,141,95,122,458,62,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/044_erase_the_triangle_0802-144300.png,triangle,435,458,114,114,360,383,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/045_erase_the_triangle_0802-144407.png,triangle,429.5,88,105,122,359,9,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/046_erase_the_triangle_0802-144514.png,triangle,296.5,416.5,97,115,230,341,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/048_erase_the_triangle_0802-144740.png,triangle,556.5,456.5,105,129,486,374,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/049_erase_the_triangle_0802-144858.png,triangle,573.5,157,97,128,507,75,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/050_erase_the_triangle_0805-181350.png,triangle,356.5,486,137,152,270,392,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/051_erase_the_triangle_0805-181507.png,triangle,319,134,118,140,242,46,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/052_erase_the_triangle_0805-181611.png,triangle,447.5,462.5,121,127,369,381,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/053_erase_the_triangle_0805-181720.png,triangle,442.5,119.5,137,145,356,29,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/054_erase_the_triangle_0805-181826.png,triangle,518,460,92,122,454,381,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/055_erase_the_triangle_0805-181925.png,triangle,506.5,130,101,124,438,50,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/056_erase_the_triangle_0805-182031.png,triangle,350.5,479.5,117,131,274,396,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/057_erase_the_triangle_0805-182226.png,triangle,316,156,116,144,240,66,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/058_erase_the_triangle_0805-182327.png,triangle,441.5,485,119,134,364,400,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/059_erase_the_triangle_0805-182433.png,triangle,424.5,101.5,127,145,343,11,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/060_erase_the_triangle_0805-182811.png,triangle,531.5,102,135,174,446,0,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/061_erase_the_triangle_0805-182918.png,triangle,320,491,126,138,239,404,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/062_erase_the_triangle_0805-183021.png,triangle,315.5,134.5,139,155,228,39,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/064_erase_the_triangle_0811-202529.png,triangle,320.5,124,99,138,253,37,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/065_erase_the_triangle_0811-202700.png,triangle,336.5,510,99,126,269,429,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/066_erase_the_triangle_0811-202925.png,triangle,601.5,562,111,146,528,471,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/067_erase_the_triangle_0811-203202.png,triangle,596.5,108.5,105,149,526,16,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/068_erase_the_triangle_0811-203405.png,triangle,331.5,87,105,144,261,0,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/069_erase_the_triangle_0811-203528.png,triangle,356,571.5,94,143,291,482,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/070_erase_the_triangle_0811-203709.png,triangle,605,566.5,114,155,530,471,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/071_erase_the_triangle_0811-203823.png,triangle,596.5,101,99,146,529,10,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/072_erase_the_triangle_0811-203934.png,triangle,344.5,76.5,117,153,268,0,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/073_erase_the_triangle_0811-204101.png,triangle,337,576.5,100,139,269,489,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/074_erase_the_triangle_0811-204219.png,triangle,594,585,106,136,523,499,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/075_erase_the_triangle_0811-204351.png,triangle,557,81.5,112,155,483,0,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/076_erase_the_triangle_0811-204807.png,triangle,332,114,124,144,252,24,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/077_erase_the_triangle_0811-204916.png,triangle,350.5,564.5,121,163,272,465,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/078_erase_the_triangle_0811-205231.png,triangle,593.5,574.5,97,131,527,491,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/079_erase_the_triangle_0811-205711.png,triangle,549,102.5,138,169,462,0,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/080_erase_the_triangle_0812-140840.png,triangle,424.5,481.5,129,127,342,400,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/081_erase_the_triangle_0812-140937.png,triangle,426.5,473,109,120,354,395,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/082_erase_the_triangle_0812-141041.png,triangle,413.5,480,111,114,340,405,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/083_erase_the_triangle_0812-141140.png,triangle,420,471.5,106,121,349,393,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/084_erase_the_triangle_0812-141238.png,triangle,423,482,118,124,346,402,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/090_erase_the_triangle_0812-141949.png,triangle,577.5,147,131,154,494,52,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/091_erase_the_triangle_0812-142152.png,triangle,547.5,150.5,129,131,465,67,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/092_erase_the_triangle_0812-142437.png,triangle,543,154,122,128,464,72,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/093_erase_the_triangle_0812-142543.png,triangle,536,155.5,120,133,458,71,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/094_erase_the_triangle_0812-142639.png,triangle,553.5,134.5,121,133,475,50,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/095_erase_the_triangle_0812-142740.png,triangle,409.5,115,139,170,322,12,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/096_erase_the_triangle_0812-142839.png,triangle,404.5,121.5,123,129,325,39,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/097_erase_the_triangle_0812-142935.png,triangle,413,113,116,124,337,33,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/098_erase_the_triangle_0812-143034.png,triangle,425.5,127,121,118,347,50,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/099_erase_the_triangle_0812-143136.png,triangle,431,127,128,128,349,45,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/100_erase_the_triangle_0813-121931.png,triangle,411.5,511.5,123,133,332,427,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/102_erase_the_triangle_0813-122131.png,triangle,593.5,143,135,162,508,44,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/103_erase_the_triangle_0813-122239.png,triangle,422,134.5,128,151,340,41,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/104_erase_the_triangle_0813-213328.png,triangle,550.5,486.5,97,115,484,411,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/105_erase_the_triangle_0813-213932.png,triangle,512,138.5,84,111,452,65,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,original_clean
triangle/008_erase_the_triangle_0727-113957.png,triangle,585,521.5,98,111,518,448,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/009_erase_the_triangle_0727-114215.png,triangle,601,478,106,140,530,390,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/017_erase_the_triangle_0727-115632.png,triangle,424,129,116,144,348,39,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/042_erase_the_triangle_0802-143926.png,triangle,539.5,462.5,81,101,481,394,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/047_erase_the_triangle_0802-144629.png,triangle,288,216.5,104,115,218,141,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/063_erase_the_triangle_0805-183131.png,triangle,448.5,477,137,146,362,386,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
triangle/101_erase_the_triangle_0813-122030.png,triangle,597,450,124,148,517,358,C:\Users\user\vscode\1ugrp\lerobot_robot_piper_full_code_2026-07-13\records\whiteboard_augmenter\records_0727_0813_assets_work\final_assets\final_asset_manifest.csv,recovered_approved
